Rank,Name,Country,Single
5183,Jeremy Duehring,USA,984.45
5184,Jiawei Shou (寿佳伟),China,985.04
5185,Bhavik Nitin Soneji,India,985.07
5186,Bruno Górski,Poland,985.69
5187,Matei Alexandru Stroescu,Romania,985.7
5188,Joel Åmot,Norway,985.71
5189,Axel Pauwels,Belgium,986.1
5190,Geert Bicler,Belgium,986.97
5191,Jan Erik Soosaar,Estonia,986.98
5192,MacAulay Harvey,Canada,987.0
5193,Elias Rosch,Germany,987.28
5194,Miguel Angel Ariza,Colombia,987.31
5195,Patryk Bola,Poland,988.71
5196,Silas Kracht,Germany,988.73
5197,Bryan Funk,USA,989.13
5198,Matthew Millard,USA,989.18
5199,Ryan Acheson,USA,989.39
5200,Kengo Yamawaki (山脇憲吾),Japan,989.73
5201,Mohd Al Hanafi Bin Jamian,Malaysia,989.74
5202,Johannes Ridefelt,Sweden,989.75
5203,Calum Visagie,South Africa,989.91
5204,José Alejandro Inochea Fernandez,Bolivia,990.06
5205,Jacob Sanchez,Venezuela,990.14
5206,Mike Herb,USA,990.53
5207,João Hiroyuki de Melo Inagaki,Brazil,991.13
5208,Chung Tze Yang (鍾志扬),Malaysia,991.24
5209,Brandon Kao,USA,991.75
5210,Benjamin VanDeBerg,USA,991.96
5211,Trian Borstad,Canada,992.0
5212,Tomás Worm Ramos,Portugal,992.19
5213,Caiden Konow,USA,992.21
5214,Jeremy Kruman,USA,992.78
5215,Florian Herzog,Austria,992.86
5216,Yuxin Zheng (郑宇昕),China,993.33
5217,Kirill Levchuk (Кирилл Левчук),Russia,993.44
5218,Edgar Sánchez Esquivel,Mexico,994.12
5219,Christopher Hinkle,USA,994.24
5220,Ranphoa Ngowa,India,994.35
5221,Alec Spellman,USA,994.54
5222,Simone Ciancotti,Italy,995.09
5223,Alban Reynaud,France,995.17
5224,Danurweda Handitya,Indonesia,995.17
5225,Noah Shalaby,USA,995.18
5226,Ethan Dale,New Zealand,995.42
5227,Lionel Brunin,Belgium,995.79
5228,Axel Lifschitz,Argentina,996.49
5229,Mateusz Niewiadomski,Poland,996.6
5230,Joshua Nagel,USA,998.07
5231,Felix Gebauer,Germany,998.1
5232,Kyle Olsen,USA,998.11
5233,Nikolas Márkus,Slovakia,998.37
5234,Yi-Wei Chen (陳奕瑋),Taiwan,999.16
5235,Alon Danai,USA,999.32
5236,Qi'an Cai (蔡淇安),China,999.62
5237,Joseph Goyder,Canada,999.99
5238,Ella Newlin,USA,1000.55
5239,Shixian Li (李世先),China,1000.82
5240,Tawsiful Islam,Bangladesh,1001.0
5241,Roger Embree,USA,1001.01
5242,Chris Reilly,USA,1001.23
5243,Bruno Menoni,Brazil,1001.95
5244,Moritz Patzelt,Germany,1003.98
5245,Tyler McCurry,USA,1004.37
5246,Carlos Alekxander Perez Castillo,Mexico,1004.4
5247,Christo du Venage,South Africa,1004.42
5248,Tuomas Ruuttunen,Finland,1004.62
5249,Marius Müßler,Germany,1004.91
5250,William Huang,USA,1005.35
5251,Adam Lärkeryd,Sweden,1005.37
5252,Juš Mejaš,Slovenia,1005.89
5253,Callum O'Riley,Canada,1006.31
5254,Derek McNee,USA,1006.41
5255,Denis Grachev,Russia,1006.45
5256,Titas Karvelis,Lithuania,1006.78
5257,Ismael Cutanda Fernández,Spain,1007.4
5258,Sayee Rakshith,India,1007.42
5259,Tong Boonrod (ต๋อง บุญรอด),Thailand,1007.76
5260,Nikolai Sitte,Germany,1007.89
5261,Irwan Sarbeni,Indonesia,1008.33
5262,Ulysse Van Damme,Belgium,1008.71
5263,Rohan Gupta,India,1008.83
5264,Cristian Flores,Argentina,1008.88
5265,Guillermo Cabrera Sánchez,Spain,1009.0
5266,Artyom Shevchenko (Артём Шевченко),Russia,1009.29
5267,Tate Sullivan,USA,1009.51
5268,Kou Oobatake (大畠功),Japan,1010.09
5269,Chitrang Garg,India,1010.39
5270,Esteban Noe González Hernández,Mexico,1011.9
5271,Nitesh Kumar Deshmukh,India,1012.27
5272,Josue Javier Moreno Contreras,Ecuador,1012.29
5273,Kenneth Irvin Apellido,Philippines,1012.55
5274,Nicolas Kaberian,France,1012.6
5275,Jan Hardejewicz,Poland,1013.03
5276,Sam Davidson,USA,1013.24
5277,Thomas Schukraft,Germany,1014.11
5278,Ryan Morrison,USA,1014.68
5279,Chenxi Shan (单晨曦),China,1014.82
5280,Pedro Cuesta Unkhoff,Spain,1015.25
5281,Juan Manuel Arango,Colombia,1015.41
5282,Kalyana Raman,India,1016.24
5283,Hubert Besz,Poland,1016.73
5284,Chieh Lee (李杰),Taiwan,1017.61
5285,Roland Gandini,Italy,1018.26
5286,Mark Alexander Benítez Kernogo,Dominican Republic,1018.45
5287,Mihai Isărescu,Romania,1019.09
5288,Boaz Floor,Netherlands,1019.1
5289,Evgeniy Lee,Uzbekistan,1019.2
5290,Sarah Haag,Germany,1020.27
5291,Samuel Eklund-Hanna,Sweden,1020.38
5292,Bearwin Jairus Jovellanos Cruz,Philippines,1020.73
5293,Han Wu (吳翰),Taiwan,1020.78
5294,Semyon Terskov,Russia,1020.84
5295,Jacco Krijnen,Netherlands,1021.5
5296,Adam Glendye,USA,1021.94
5297,Giuliano Tumini,Argentina,1022.7
5298,Ludwig Choi,Germany,1023.08
5299,Marcus Turkijevic,Sweden,1023.64
5300,Kieran Cavanagh,USA,1024.68
5301,Jek Villacampa,Philippines,1025.07
5302,Felix Berglund,Sweden,1026.27
5303,Donglei Li (李冬雷),China,1026.39
5304,Andrey Razzhivin,Russia,1026.4
5305,Lorenzo Guazzo,Switzerland,1026.82
5306,Qingchen Yuan (袁庆晨),China,1027.74
5307,Gaurav Jain,India,1027.74
5308,Grzegorz Łuczyna,Poland,1027.97
5309,Marcel Grüner,Poland,1028.36
5310,Maosheng Chen (陈茂盛),China,1028.36
5311,Sten Vlaeminck,Belgium,1028.45
5312,Ishan Shah,India,1028.52
5313,Mateusz Śmiatacz,Poland,1028.59
5314,Adrian Niemiec,Poland,1028.76
5315,Renato Freire Leandro,Brazil,1029.23
5316,Sam MacNeil,Canada,1030.05
5317,Mattes Mrzik,Germany,1030.18
5318,Dániel Lázár,Hungary,1030.64
5319,Aoden Teo Masa Toshi,Singapore,1031.04
5320,Daniel Hauck,Germany,1031.51
5321,Nick Ross,United Kingdom,1031.78
5322,Timo Andraskay,Switzerland,1032.38
5323,Hendrik Hammer,Germany,1032.5
5324,Graham Hirman,USA,1032.59
5325,Artem Samokhin,Russia,1032.78
5326,Nick Vu,USA,1032.83
5327,Diego Arche Andradas,Spain,1033.59
5328,Chong Jen Foong (莊振峰),Malaysia,1034.76
5329,Vytautas Jusis,Lithuania,1034.88
5330,Moonkyoo Choi (최문규),Korea,1035.33
5331,Kristoffer Absalonsen,Norway,1035.33
5332,Mitchel Cruickshank,Canada,1036.73
5333,Chris Parlette,USA,1036.98
5334,Ryan Saputra,Indonesia,1037.64
5335,Kris Merzoian,USA,1038.29
5336,Daniel Mucklow,United Kingdom,1038.36
5337,Kieran Andrew Blackmore,Canada,1039.13
5338,Matthew Malinak,USA,1039.34
5339,Trenton Challgren-Hopkins,USA,1039.79
5340,Manav Verma,USA,1039.86
5341,Edward Connell,Ireland,1040.03
5342,Diego Cárdenas,Chile,1040.27
5343,Swaminathan Chandrasekaran,India,1040.37
5344,Fucong Fei (费付聪),China,1041.34
5345,Jonathan Midjord Shapira,Denmark,1041.87
5346,Justyn Houle,Canada,1042.08
5347,Maksym Dvoiehlazov (Максим Двоєглазов),Ukraine,1042.19
5348,Takayuki Ida (井田貴之),Japan,1043.69
5349,Berit Brüster,Germany,1043.77
5350,Maciej Suliński,Poland,1044.14
5351,Daniel Rivas,Mexico,1044.21
5352,Romhel A. Dela Cruz,Philippines,1045.09
5353,Nolan Kohn,USA,1045.31
5354,Manuel Jimenez Malagón,Mexico,1045.96
5355,Arian Alhani (آرین الحانی),Iran,1046.0
5356,Arvind Manohar,USA,1046.71
5357,Debanshu Ghosh,India,1047.3
5358,Devin Russell MacInnis,Canada,1048.18
5359,Alexander Holmquist,USA,1048.98
5360,Jakub Hanuszkiewicz,Poland,1049.03
5361,Thomas Duncan,United Kingdom,1049.44
5362,Nikita Shturbabin,Russia,1050.3
5363,Yexing Li (李烨星),China,1050.85
5364,Seth Balaoeg Paparon,Philippines,1051.1
5365,Tassilo Hufnagel,Germany,1051.18
5366,Xiaodong Sun (孙晓东),China,1051.62
5367,Matthew Liu,Canada,1051.98
5368,Adam Juszczyński,Poland,1052.0
5369,Heng Ma (马恒),China,1052.06
5370,Liviu Boboc,Romania,1052.67
5371,Aaron Soley,USA,1053.5
5372,Azmain Ahnaf Shochcho,Bangladesh,1053.57
5373,Brent Boswell,South Africa,1053.67
5374,Gerardo Villa López,Mexico,1054.02
5375,Braden Helmer,USA,1054.8
5376,Bruce Michael Bautista,Canada,1055.76
5377,Pedro Henrique Ullian,Brazil,1056.41
5378,Dmitri Vdovenko (Дмитрий Вдовенко),Russia,1056.49
5379,Heike Zbierski,Germany,1056.6
5380,Benoît Goubin,France,1056.81
5381,Alejandro Bertin Ruiz Arriaga,Mexico,1057.09
5382,Philip Moore,Germany,1057.11
5383,Carlos Fuertes,Dominican Republic,1057.77
5384,Felipe Cardim,Brazil,1057.83
5385,Carlos Cuadros Armas,Mexico,1058.71
5386,Neil Wu,Canada,1058.77
5387,Eric Sele,USA,1059.21
5388,Đào Đức Mạnh,Vietnam,1059.38
5389,Nick Thies,USA,1059.49
5390,Daniel Kottenstette,USA,1060.33
5391,Judith Laister,Austria,1060.44
5392,Nikolai Petrov,Bulgaria,1062.19
5393,Rizki Akbar Wirasandi,Indonesia,1062.34
5394,Mika Sokka,Finland,1062.42
5395,Leandro Baltazar,Portugal,1063.77
5396,Jorge Adrian Hernández Dionicio,Mexico,1064.1
5397,Mario Ragaz,Switzerland,1064.21
5398,Jordi Piqueras Gómez,Spain,1064.69
5399,Alan Chang,USA,1064.78
5400,Gennadiy Samoilov,Russia,1064.99
5401,Armin Zare (آرمین زارع),Iran,1065.85
5402,Krzysztof Górka,Poland,1066.45
5403,Mohamed Sate,France,1067.33
5404,Iasonas Konstantinos Vlachos,Greece,1067.85
5405,Li Gao (高力),China,1068.28
5406,Sebastian Robbins,Australia,1068.3
5407,Ákos Lovász,Hungary,1068.7
5408,Quinton Colter,USA,1069.62
5409,Fabian Max,Germany,1070.23
5410,Kevin Xu,Canada,1070.54
5411,Carl Schneeweiß,Germany,1070.62
5412,Paul Neumann,Germany,1071.19
5413,Deven Nadudvari,USA,1071.34
5414,Jacob Siebert,Germany,1071.62
5415,Chengcheng Qiao (乔成成),China,1072.03
5416,J.P. Noone,USA,1072.18
5417,Mikhail Burkov,Russia,1073.35
5418,Jan Hetman,Poland,1073.44
5419,Aleksa Kijanović,Serbia,1073.77
5420,Cade Watson,USA,1074.1
5421,Shing-Chi Tseng (曾信齊),Taiwan,1074.22
5422,Sergio Tulio Gonzalez Aguilar,Venezuela,1074.78
5423,Kamil Przybylski,Poland,1075.18
5424,Jayden Lederer,Australia,1075.4
5425,Zachary Olmoz,USA,1075.44
5426,Austin Thielemier,USA,1077.13
5427,Charlie Molerio,USA,1077.25
5428,Feng-Ren Huang (黃逢任),Taiwan,1077.31
5429,Li Yifei (李逸飞),China,1078.46
5430,Christian Baier,Germany,1079.12
5431,Thijs Rondaan,Netherlands,1079.82
5432,Nicolas Fruy,France,1080.73
5433,Sándor Pethe,Hungary,1081.12
5434,Vyacheslav Sizov,Russia,1081.37
5435,Coleman Vaughn,USA,1081.73
5436,José Manuel Toledo Betancor,Spain,1083.46
5437,Markus Pirzer,Germany,1084.66
5438,Dov Geoghegan,USA,1085.65
5439,Tahsin Majumder,Germany,1086.22
5440,Joe Branch,USA,1086.41
5441,Ádám Laczó,Hungary,1086.8
5442,Orion Donovan,Canada,1087.4
5443,Michael Czerpak,USA,1087.44
5444,Rafael Fellmann,Germany,1087.95
5445,Amun Chawla,Canada,1088.19
5446,Dávid Andrási,Hungary,1088.84
5447,Andréa Di Maria,France,1088.85
5448,Andrei Zinchenko,Germany,1089.11
5449,Michael Hans,Indonesia,1089.51
5450,Dimitris Passas,Greece,1090.32
5451,Bea García Rutea,Spain,1090.54
5452,Tianyu Xiong (熊天煜),China,1091.81
5453,Sanae Omyo (大名佐苗),Japan,1092.75
5454,Zoso Lee Sturgeon,USA,1093.02
5455,Thomas Lehéricy,France,1093.13
5456,Muhammad Usman Amjad,Pakistan,1093.28
5457,Michael George,United Kingdom,1094.43
5458,Maximilian Julius Schneider,Germany,1095.18
5459,Edgar Ricardo Hernández Rosales,Mexico,1095.24
5460,Emil Jung,Germany,1096.23
5461,Grzegorz Pacewicz,Poland,1097.68
5462,Vladimir Turov,Russia,1097.71
5463,Maurício Amaral da Costa,Brazil,1097.86
5464,Alex Dubuson,Belgium,1098.52
5465,Maik Betka,Germany,1098.58
5466,Norbert Kotthoff,Germany,1098.79
5467,Jacob Martinez Salinas,Mexico,1099.21
5468,Haojian Xia (夏浩健),China,1099.59
5469,John Kevin,India,1100.02
5470,William Osterloh,USA,1100.44
5471,Michael Paper,France,1106.36
5472,Mark Rivers,United Kingdom,1106.39
5473,Eduardo López Bravo,Mexico,1106.68
5474,Zhihua Jiang (蒋智华),China,1106.69
5475,Jose Alejandro Sandoval Garcia,Mexico,1107.56
5476,Hannu Vanhatalo,Finland,1107.86
5477,James Punnett,United Kingdom,1107.99
5478,Marcell Töröcsik,Hungary,1108.12
5479,Vilho Kivihalme,Finland,1108.57
5480,Nathan Bégel,France,1109.41
5481,Darya Kaydysheva,Russia,1109.57
5482,Denys Haidaichuk,Ukraine,1111.43
5483,Daniel Borrajo Gutiérrez,Spain,1111.9
5484,Conn Talbot,United Kingdom,1113.65
5485,Muhammad Yusri Bin Mohd Yazid,Malaysia,1114.19
5486,Rūdolfs Vanags,Latvia,1114.48
5487,Muhammad Iril Khairul Anam,Indonesia,1114.68
5488,Jeremy Lu,Australia,1114.89
5489,Nathan Raber,USA,1116.0
5490,Alyi Romero,Venezuela,1116.02
5491,Andrey Krasovskiy,Russia,1116.31
5492,Bruno Nascimento Damacena,Brazil,1116.45
5493,Hiroshi Sawakuri (澤栗宏司),Japan,1116.59
5494,Georgia Fisher,USA,1116.73
5495,Jacob Jolly,USA,1119.5
5496,Josep Sanz Navarro,Spain,1119.66
5497,Trent Hutcheson,USA,1120.19
5498,Jingyu Jiang (江靖宇),China,1120.75
5499,Prayoga Pratama Liong,Indonesia,1120.86
5500,Mukunth Parthasarathy,India,1121.54
5501,Bartłomiej Wałcerz,Poland,1121.6
5502,Peyton Lehman,USA,1122.95
5503,Diego Navarro Macias,Mexico,1124.02
5504,Clarence Kinsey G. Orozco,Philippines,1124.62
5505,Joey Karlin,USA,1125.17
5506,Claus Dellgreen,Denmark,1125.43
5507,Albert Truque Bertran,Spain,1125.56
5508,Marcel Kälin,Switzerland,1126.54
5509,Mirko Morati,Italy,1127.53
5510,Lars Vandenbergh,Belgium,1127.61
5511,Wenly Sulistio,Indonesia,1128.24
5512,Lê Việt Hưng,Vietnam,1128.74
5513,Raffael Ort,Germany,1128.95
5514,Eros Gianaria,Italy,1129.07
5515,Patrick Lemmen,Germany,1129.33
5516,Frank Severinsen,Denmark,1130.25
5517,Ken Brunet,Canada,1131.62
5518,Karol Cudzich,Poland,1131.88
5519,Chris Wilkinson,Australia,1132.46
5520,Pratyush Manocha,India,1133.13
5521,Cady Shields,USA,1133.26
5522,Toms Prieditis,Latvia,1133.65
5523,Antton Curutchet,France,1134.24
5524,Kaleb DeBey,USA,1134.7
5525,Mohammad Fazle Elahi,Bangladesh,1135.59
5526,Sander Smets,Belgium,1136.26
5527,Pontus Uggla,Sweden,1136.36
5528,Loïc Gurtner,Switzerland,1137.25
5529,Rareş Alexandru Popa,Romania,1137.59
5530,Ole Sturm,Germany,1137.85
5531,Maximilien Mertens,Belgium,1139.29
5532,Natassia Jones,USA,1141.08
5533,Chris Anderson,USA,1142.22
5534,Elijah Buscho,USA,1142.49
5535,Erikas Cimnickas,Lithuania,1143.26
5536,Joe Theis,Luxembourg,1143.78
5537,Ansh Arora,India,1144.08
5538,Christian Sachgau,Germany,1145.05
5539,Donovan Hale,South Africa,1145.41
5540,Mitch Smoot,USA,1145.54
5541,Matthew Murray,Canada,1146.37
5542,Toshihiro Shirakawa (白川俊博),Japan,1148.4
5543,Tyler Patten,USA,1148.74
5544,Carl Assmann,Germany,1148.87
5545,Trịnh Nguyên Anh,Vietnam,1149.31
5546,Dante Llosa Fernandez,Argentina,1151.37
5547,Roberto da Costa Barbosa Nunes Caldas,Brazil,1152.18
5548,Vincent Sheu,USA,1152.69
5549,Charles Orly D. Quilondrino,Philippines,1153.24
5550,Xinye Wang (王鑫晔),China,1153.26
5551,Thomas Hoppe,Germany,1154.8
5552,Matei Galatanu,Romania,1156.64
5553,Alex Bautista,Colombia,1157.09
5554,Yoshimi Sudo (須藤良実),Japan,1157.81
5555,Nicolas Bodmer,Switzerland,1157.98
5556,Cari Goslow,USA,1157.99
5557,Leo Guernion,France,1158.11
5558,Mateus Silva Luna,Brazil,1158.65
5559,DaYeong Kim (김다영),Korea,1159.71
5560,Mac Mittereder,USA,1160.18
5561,Alexander Braun,Germany,1160.19
5562,Filip Janusz,Poland,1161.15
5563,Thijs De Laet,Belgium,1161.3
5564,Jeffrey Kochan,USA,1162.24
5565,Nestor Guillen Prado,Mexico,1165.67
5566,Thorsten Rademaker,Germany,1166.02
5567,Kasper Warberg Borg,Denmark,1166.04
5568,Emilio Tanzarella,Belgium,1168.62
5569,Diana Murnik,Russia,1168.71
5570,Răzvan Petrea,Romania,1168.95
5571,Zheng Li (李政),China,1170.37
5572,Brandon Dowling,USA,1171.4
5573,Illia Zhadan (Ілля Жадан),Ukraine,1171.94
5574,Thomas Lind Magnussen,Norway,1173.17
5575,David Champagne,Canada,1174.17
5576,German Anashkin,Spain,1174.2
5577,Fernando Fuentes Guerrero,Mexico,1174.28
5578,Adam Wills,United Kingdom,1174.4
5579,Yu-Huan Huang (黃宇瑍),Taiwan,1175.18
5580,Ilya Biezinsh (Илья Биезиньш),Russia,1175.52
5581,Lei Shi (时雷),China,1176.12
5582,Jonah Sauder,Switzerland,1177.16
5583,Endre Kovács,Hungary,1177.49
5584,Enol Matilla,Spain,1178.91
5585,Pablo Nicolás Oshiro Mondoñedo,Peru,1180.76
5586,Ty Joseph Cyr,Canada,1181.33
5587,Olivier Vermersch,France,1183.7
5588,Fin Thiessen,Germany,1184.06
5589,Debanjan Poddar,India,1184.96
5590,Anej Valič,Slovenia,1185.35
5591,Xu Zhao (赵旭),China,1187.15
5592,Paweł Szmalc,Poland,1188.71
5593,Jonas Stehlin,Switzerland,1189.37
5594,César Rojas Contreras,Spain,1191.69
5595,Ron Libman,Israel,1193.14
5596,Fathur Reynaldi,Indonesia,1193.28
5597,Eliseu Gomes,Brazil,1193.5
5598,Szabolcs Obriton,Hungary,1193.88
5599,Kang Yongwoo,Korea,1196.93
5600,Elias Nordlund,Sweden,1198.87
5601,Zachary Henry,USA,1199.21
5602,Ty Wilson,Canada,1200.01
5603,Joost Franssen,Netherlands,1200.61
5604,Aliaksandr Shteinhardt,Belarus,1202.88
5605,Brandon Rathbun,USA,1204.07
5606,Sigurður Guðni Gunnarsson,Iceland,1204.55
5607,Maria Luiza Poletto Kotani,Brazil,1205.1
5608,Verena Hüttig,Germany,1206.14
5609,Slavomil Voloskov (Славомил Волосков),Russia,1209.47
5610,Kristin Wiley,USA,1218.17
5611,Zexin Chen (陈泽新),China,1222.03
5612,David Nugis,Estonia,1222.33
5613,Sanio Kasumovic,Austria,1223.45
5614,Marcel Doose,Germany,1224.3
5615,Adam Drapeza Raimondo,United Kingdom,1228.39
5616,Raúl Serrano Martínez,Spain,1229.77
5617,Thomas Pasfield,USA,1230.84
5618,Kathleen De Asis,Canada,1231.95
5619,Tenyson Couto dos Reis,Brazil,1234.27
5620,Jenne Hilberts,Germany,1235.61
5621,Yul-Hok Sung (성열학),Korea,1236.99
5622,Christoph Gropper,Germany,1237.31
5623,Mika Muranushi (村主美佳),Japan,1238.06
5624,Heron Sato,Brazil,1240.0
5625,Tamás Kucsera,Hungary,1240.99
5626,Jack Staniland,United Kingdom,1241.56
5627,Ivan Makachev,Russia,1241.78
5628,Vadim Andreev,Russia,1244.24
5629,Boriss Benzerruki,Latvia,1244.56
5630,David E. Bowyer Jr.,USA,1244.7
5631,Andrew Fleckenstein,USA,1245.49
5632,Job van Helden,Netherlands,1246.12
5633,Salim Rostam,France,1247.6
5634,Bernabe Kondrak,Canada,1248.04
5635,Fabian Wrzosek,Poland,1248.86
5636,Saul Cuddy,USA,1250.98
5637,James McCambridge,Ireland,1252.44
5638,Bruno Granato de Araújo Camara,Brazil,1256.18
5639,Pedro Henrique Leite Wanderley,Brazil,1256.2
5640,Daniel García Murillo,Mexico,1256.95
5641,Hyunjo Kim (김현조),Korea,1257.74
5642,Andrew Fontana,USA,1259.14
5643,Nahuel De Bellis,Argentina,1259.69
5644,Andre Kupka,Germany,1260.16
5645,Shreyas Trehan,India,1260.45
5646,Roman Ostapenko (Роман Остапенко),Ukraine,1262.19
5647,Erik Kanters,Netherlands,1263.5
5648,Shubhayan Kabir,India,1264.48
5649,Mimmi Leckius,Sweden,1266.55
5650,Joshua Carnes,USA,1269.94
5651,Plamen Mahladzhanov,Bulgaria,1271.64
5652,Julianne Hormann,Germany,1272.05
5653,Joe Richards,United Kingdom,1272.23
5654,Gregory Martin,USA,1272.81
5655,Tejasva Malhotra,India,1274.59
5656,Karsten Buitkamp,Germany,1277.95
5657,David Brown,USA,1278.35
5658,Tomas Kristiansson,Sweden,1280.4
5659,Vikrant Kala,India,1280.9
5660,George Alexandru Melintioi,Romania,1283.23
5661,Ton Dennenbroek,Netherlands,1288.07
5662,Zander Wessels,South Africa,1288.73
5663,Álvaro González Lasseube,Chile,1296.49
5664,Ronald Mansveld,Netherlands,1297.7
5665,M Aashrit Krishna Sankaran,India,1298.08
5666,Lyon Kutcher,Canada,1298.45
5667,Juan Ignacio Farizano,Argentina,1298.83
5668,Mikela Elleby Jørgensen,Denmark,1298.91
5669,Christian White-Sizer,USA,1299.46
5670,Ben Coppin,United Kingdom,1299.84
5671,Michał Robaczyk,Poland,1301.81
5672,Bence Godó,Hungary,1303.34
5673,Ernestas Stefanovicius,Lithuania,1305.59
5674,Luca Istrate,Romania,1308.5
5675,Anatolii Kalinin,Ukraine,1309.91
5676,Daniel Thorstensen,Norway,1310.52
5677,Francisco Armando Rico Rojas,Mexico,1310.57
5678,Lucas Medeiros Teixeira,Brazil,1310.91
5679,Jorge García Ramos,Mexico,1311.68
5680,Ming-Wei Peng (彭明威),Taiwan,1313.67
5681,Thaynara Santana de Oliveira,Brazil,1316.44
5682,Zach Vickery,USA,1318.7
5683,Janilo Ocampo,Philippines,1320.78
5684,Saidabror Khojiakbarov,Uzbekistan,1323.06
5685,Luiz Felipe Parente Santiago,Brazil,1325.83
5686,Baptiste Lambin,France,1330.06
5687,Steffen Jünger,Germany,1334.71
5688,István Kocza,Hungary,1340.8
5689,Kamil Górski,Poland,1341.22
5690,Wilson José Duarte Espitia,Colombia,1347.34
5691,Michael Erskine,United Kingdom,1350.36
5692,Bruno Mikkelsen,Denmark,1355.64
5693,Andrei Solntsev,Estonia,1361.33
5694,Calvin Novicki,USA,1362.26
5695,Richard Henry Figueroa Guitz,Guatemala,1362.51
5696,Ng Shu Xuan (黄璇宪),Malaysia,1367.98
5697,Conor Baumann,Ireland,1367.98
5698,Viktor Hallin,Sweden,1369.1
5699,André Lars da Cunha,Brazil,1369.77
5700,Felipe Zelenkovas,Brazil,1370.68
5701,Connor Stoyle,Ireland,1377.21
5702,Antti Vikstedt,Finland,1377.85
5703,Greg French,Canada,1379.95
5704,Juan Orozco,Guatemala,1383.02
5705,Johannes Goertz,Germany,1385.76
5706,Sebastian Chojniak,Poland,1394.52
5707,Caio José Lafetá,Brazil,1398.63
5708,Michał Milówka,Poland,1407.12
5709,Branko Kobal,Slovenia,1408.0
