Rank,Name,Country,Single
4893,Manuel de Jesus Martinez Vences,Mexico,900.86
4894,Uku Kruusamägi,Estonia,900.88
4895,Trey Tonneson,Canada,901.06
4896,Tiffany Soh (蘇明珠),Malaysia,901.12
4897,Zachary Francis,Canada,901.22
4898,Tan Wei Ken,Malaysia,901.53
4899,Nicolas Bell,USA,901.58
4900,Jensen Birdwell,USA,901.77
4901,César Cornejo Soldevilla,Peru,901.98
4902,Bálint Világos,Hungary,902.06
4903,Matej Bolta,Slovenia,902.33
4904,Gang Duan (段钢),China,902.94
4905,Stev Fivez,Belgium,903.52
4906,JaeYoung Chun (천재영),Korea,903.8
4907,Worasil Bunpeam (วรศิลป์ บุญเปี่ยม),Thailand,903.93
4908,Mateusz Litka,Poland,903.95
4909,Peter Osudar,Canada,904.06
4910,Benjamin Addinsall,Australia,904.16
4911,Roman Fesenko,Russia,904.31
4912,Gerard McGinley,Australia,904.37
4913,Javier Garza Pedraza,Mexico,904.59
4914,Daniel Lo,USA,904.6
4915,Kenneth Pérez Arias,Mexico,904.77
4916,Nicolas Fitzgerald Muñoz Herrera,Colombia,904.87
4917,Samuel Adrián Pérez Loya,Mexico,905.06
4918,Oksana Tyvodar,Ukraine,905.09
4919,Daniel Giovanni Martínez Sandoval,Mexico,905.83
4920,Payton Swearingen,USA,906.1
4921,Jerry Jiang,New Zealand,906.2
4922,John Benwell,USA,906.27
4923,Laura Tarrés Gimeno,Spain,906.29
4924,Adrian Alamo Gutierrez,Mexico,906.65
4925,Pierre Lauprêtre,France,906.94
4926,Zayed Muneer,India,907.05
4927,Richard Mongan,United Kingdom,907.73
4928,Hudson Mackay,Canada,908.04
4929,Kyler Dewerd,USA,908.78
4930,Wenlong Tang (唐文龙),China,909.2
4931,Shresth Shah,India,909.52
4932,Attila Homok,Hungary,909.81
4933,Karin Ficher,Israel,909.9
4934,Anton Krokhmal (Антон Крохмаль),Ukraine,910.13
4935,Sinéad Cleary,Ireland,910.38
4936,Joseph Norton,USA,910.6
4937,Liliana Leiva,Argentina,910.87
4938,Anders Lassesen Naug,Norway,911.0
4939,Rafał Waryszak,Poland,911.04
4940,Trisnanda Setiadi,Indonesia,911.36
4941,Bryan Lindsley,USA,911.44
4942,Blake Bowers,Ireland,911.77
4943,Tao Chen (陈涛),China,912.12
4944,Adinath Durugkar,India,912.47
4945,Kai Jiptner,Germany,912.91
4946,Simone Canova,Italy,913.33
4947,Mohammad Irfan Bin Mohammad Shamshul Amri,Malaysia,913.7
4948,Tianyi Qi (齐天一),China,913.76
4949,Shawn Poh,Malaysia,913.98
4950,Krzysztof Ślusarski,Poland,914.14
4951,Andrew Robey,USA,914.29
4952,Patryk Stachyra,Poland,914.35
4953,Dániel Nyikos,Hungary,914.52
4954,David Enoch Wiley,USA,914.84
4955,Yuto Date (伊達優人),Japan,914.95
4956,Brendan James Gray,South Africa,915.09
4957,Aditya Hari,India,915.23
4958,Arvid Skarrie,Sweden,915.71
4959,Michał Mendocha,Poland,915.83
4960,Evan Dueck,Canada,915.9
4961,Liu Cheng-Wei (劉正威),Taiwan,916.14
4962,Richard Dyntera,Czech Republic,916.44
4963,Maksim Gaponov (Максим Гапонов),Russia,916.47
4964,Márton Bendegúz Kós,Hungary,916.87
4965,Fakhruzi Asrial Efransyah,Indonesia,917.18
4966,Maurice Kieffer,France,917.46
4967,Diogo Ribeiro de Almeida,Brazil,917.77
4968,Christopher Cervania,Canada,917.99
4969,Jan Wunderlich,Germany,918.73
4970,Máté Müller,Hungary,918.77
4971,Karla Gem Gapud Delavente,Philippines,918.78
4972,Reid Flasinski,USA,919.14
4973,Eduardo Villalba,Paraguay,919.61
4974,Tianqi Zhuang (庄添祺),China,920.21
4975,Simon Thon,Canada,920.22
4976,Joshua Graham,Canada,920.3
4977,Alexandra Daryl Ariawan,Indonesia,920.98
4978,Sula Mareska,USA,921.09
4979,Clément Valot,France,921.1
4980,Takuro Kawamoto (川本琢朗),Japan,921.27
4981,William Turton,United Kingdom,921.39
4982,Frederick Zheng,USA,921.49
4983,Guangye Zhang (张广业),China,921.74
4984,Matthew Alford,United Kingdom,921.9
4985,Robin McGaha,USA,922.0
4986,Krystian Czudej,Poland,922.22
4987,Michael Taran,Australia,922.25
4988,Jenson Brown,USA,922.35
4989,Zacháry Dorris,USA,922.98
4990,Hector Peeters,Belgium,923.0
4991,Raúl Morales Hidalgo,Spain,923.13
4992,Lucas Scheiper,Germany,923.35
4993,Peyton James Hulett,USA,924.17
4994,Manuel Guse,Germany,924.31
4995,Yuxuan Wang (王宇轩),China,924.32
4996,Niklas Rentz,Germany,924.42
4997,Evgeny Akivis,Russia,924.79
4998,Milo Jacquet,USA,924.84
4999,Ondrej Chudicek,Czech Republic,925.24
5000,Anssi Vanhala,Finland,925.31
5001,Arturo Muñoz García,Mexico,925.4
5002,Alberto Ludeña Peirado,Spain,925.82
5003,Ilham Ridhwan Kharisma Yudha,Indonesia,926.3
5004,Viktor Rudnev (Виктор Руднев),Russia,926.4
5005,Javier Rangel,Venezuela,926.72
5006,Albertus Hastomo Sutanto,Indonesia,926.77
5007,Yann Droy,France,926.88
5008,Laetitia Lemoine,France,927.27
5009,Karthik Anantharaman,India,927.28
5010,Ryohei Yoshioka (吉岡亮平),Japan,927.51
5011,Ralf Marcus Veedler,Estonia,927.69
5012,Grzegorz Dzikiewicz,Poland,928.56
5013,Christian Suttner,Germany,929.03
5014,Kenneth Svendson,Denmark,929.2
5015,Andre Cichon,Germany,930.28
5016,Ben Hart,USA,930.72
5017,Marcus Hagman,Sweden,931.03
5018,Konrad Pajączek,Poland,931.04
5019,Adrian Freund,Germany,931.13
5020,Mykola Trotsenko (Микола Троценко),Ukraine,931.82
5021,Kylie Zwiers,Canada,932.05
5022,Dylan The,Australia,932.32
5023,Vishal Malik,India,932.69
5024,Donguk Kim (김동욱),Korea,932.75
5025,Weifeng Huang (黄伟峰),China,933.25
5026,Teemu Tiinanen,Finland,933.42
5027,Bowen Powers,USA,934.06
5028,Tseren Tyurbeev,Russia,934.29
5029,Randy Price,USA,934.3
5030,Angus Hamill,United Kingdom,934.55
5031,István Szepesi-Nagy,Hungary,934.7
5032,Ben Colwell,USA,934.88
5033,Ruby van Vliet,Australia,935.08
5034,Max Sjöberg,Sweden,935.33
5035,Mykyta Tytar (Микита Титарь),Ukraine,935.39
5036,Alif Reza Nurhadi,Indonesia,935.43
5037,Milutin Živković,Serbia,935.49
5038,Daniel Gloppestad Bajer,Norway,935.69
5039,Ali Antar,Egypt,935.92
5040,Maxwell Bryn,USA,936.01
5041,Arsen Jalalyan,Canada,936.2
5042,Daniil Arkhipov,Russia,936.47
5043,Caleb Fox,USA,936.47
5044,Ge Song (宋鸽),China,937.36
5045,Victor Alexander Stolarczyk,Denmark,937.51
5046,Dmitry Karyakin,Russia,937.91
5047,Nicholas Eppingstall,Australia,938.2
5048,Ludvig Sahlström,Sweden,938.78
5049,Leif Behrens,Germany,939.82
5050,Chris Tabar,USA,939.87
5051,Brando Hernandez Banuelos,Mexico,940.05
5052,Taha Ben Salah,Tunisia,940.27
5053,Dimitri Dennis,USA,940.36
5054,David Edwards,Australia,940.39
5055,Hilmar Magnusson,Iceland,941.07
5056,José Armando Escamilla Ángeles,Mexico,941.16
5057,William St. Clair,USA,941.26
5058,Diego Moraes,Uruguay,941.4
5059,Hampus Hansson,Sweden,941.51
5060,Francisco José Campos Rocamora,Spain,941.63
5061,Tobias Daneels,Belgium,941.91
5062,Jack Matherly,USA,942.36
5063,Tim Major,Australia,942.53
5064,Ian Drake,USA,942.66
5065,Christian Ruckli,Switzerland,942.71
5066,Kim Dae Hoon (김대훈),Korea,942.87
5067,Shaden Smith,USA,942.92
5068,Martín Ulises Villa Urisman,Chile,943.99
5069,Timon Veurink,Netherlands,944.11
5070,Chris Martin,USA,944.18
5071,Brandon Rainey,USA,944.73
5072,Sinpei Araki (荒木慎平),Japan,944.9
5073,Robert Reed,United Kingdom,945.03
5074,Vincent Bruns,Germany,945.37
5075,Christophe Grosjean,Switzerland,945.69
5076,Stefan Pochmann,Germany,945.77
5077,Albert Böhm,Austria,946.29
5078,Álvaro Iturbe Jabaloyes,Spain,946.35
5079,Nicolay Roness,Norway,946.49
5080,Titouan Salvery,France,946.53
5081,Slater Metz,USA,946.68
5082,Nicolas Brassard,USA,946.8
5083,Feng Cheng (成丰),China,947.9
5084,Faheem Arif,India,947.96
5085,Lars Galliker,Switzerland,948.1
5086,Aaron McPhee,Canada,948.1
5087,Bailey Loukinen,USA,948.11
5088,Lorenzo Guarini,Italy,949.09
5089,Javier Martínez Bautista,Mexico,949.43
5090,Nikita Chistyakov,Belarus,949.57
5091,Loïc Petit,France,949.72
5092,Jiwon Yoon (윤지원),Korea,949.82
5093,Omkar Kibe,India,950.06
5094,Andrew Clayton,USA,950.5
5095,Daniel Dorado,Colombia,950.78
5096,Christina Hafner,Germany,951.3
5097,Nathaniel Elijah Paz,USA,951.69
5098,Auguste Olivry,France,951.91
5099,Gabriel Pinheiro,Brazil,952.79
5100,Markko Eduardo Rivera Hernández,Mexico,952.91
5101,Chang Hexiang,Singapore,953.0
5102,Mix Chang (张健),China,953.22
5103,Ethan Christopher Cates,USA,953.39
5104,Nikodem Paluczek,Poland,953.43
5105,Alejandro Barreto López,Colombia,953.58
5106,Xerxes Sagalongos,Philippines,953.89
5107,Frederik Dalgaard Moroder,Denmark,954.07
5108,Firdaus Kaimuddin HP,Indonesia,955.08
5109,Johannes Rueben,Germany,956.22
5110,Alexandre Gaumont-Cossette,Canada,956.37
5111,Sam Warner,United Kingdom,956.64
5112,Fridolin Hunziker,Switzerland,957.02
5113,Mykhailo Danylyshyn (Михайло Данилишин),Ukraine,957.29
5114,Martin Silvestri,Switzerland,957.68
5115,William Grooms,USA,957.79
5116,Óscar Roldán Blay,Spain,957.83
5117,Gabriela Gierasimiuk,Poland,958.0
5118,Nicolò Simone,Italy,958.01
5119,Nathaniel Ross,USA,958.67
5120,Filip Jurczak,Poland,959.12
5121,David Santiago Medina Puerto,Colombia,959.13
5122,Pol Colomé Cuenca,Spain,959.19
5123,Cezary Mach,Poland,960.52
5124,Marco Edoardo Cittar,Italy,960.76
5125,Eduardo Bernieri Schiavon de Andrade,Brazil,960.87
5126,Víctor Lucas Rosada Canesin,Brazil,961.08
5127,Siddharth Manchkanti,USA,962.0
5128,Jack Vernon Gentile,USA,962.77
5129,Mantas Sidabras,Lithuania,962.87
5130,Cristo Devinco,Indonesia,962.9
5131,Yaroslav Kulayev (Ярослав Кулаев),Russia,962.95
5132,Ruijie Wang (王睿杰),China,963.12
5133,Haydn McLennan,Australia,963.23
5134,Adam Pugner,Czech Republic,963.85
5135,Jurgens Filiaggi,Venezuela,963.96
5136,Matej Žitňan,Slovakia,964.51
5137,Zhengyang Zhang (张正阳),China,964.52
5138,Samuel Tong,USA,965.46
5139,John Edward Pardo Avila,Colombia,965.94
5140,Nghiêm Xuân Bách Khoa,Vietnam,966.95
5141,Cedar Wiseman,USA,967.03
5142,Vladislav Kidakov,Russia,967.5
5143,Luis Daniel Rodríguez Romo,Mexico,967.62
5144,Balthazar Maignan,France,967.66
5145,José Antonio Uribe Toledo,Mexico,968.86
5146,Igor Butter Leão de Freitas,Brazil,969.03
5147,Hakan Deniz,Netherlands,969.69
5148,Melvin Stephanus Hans,Indonesia,969.85
5149,Piotr Michał Padlewski,Poland,970.64
5150,Pontus Kristiansson,Sweden,971.33
5151,Thom Sutcliffe,United Kingdom,971.4
5152,Gabriel Henrique Cabral Barthasson,Brazil,971.72
5153,Nikola Dimitrovski,North Macedonia,971.78
5154,Szabolcs Balázsi,Hungary,972.38
5155,Brendan Reif,USA,972.71
5156,Stefania Petcu,Romania,972.72
5157,Dominik Tadej,Poland,974.14
5158,John Paul Custodio,Philippines,974.91
5159,Francisco Thales Rocha Sousa,Brazil,975.35
5160,Johannes Wimmer,Germany,975.5
5161,Kalman Levitin,USA,975.52
5162,Marvin Strehl,Germany,975.65
5163,Adrian Tadulan,Philippines,975.91
5164,Matthew Simpson,Canada,975.95
5165,Riadi Arsandi,Indonesia,976.22
5166,Patrick Elliott,USA,976.92
5167,Rafael Werneck Cinoto,Brazil,976.92
5168,Rahul Kadukar,India,977.53
5169,Stephanie Chow,USA,977.88
5170,Arkadiusz Żynel,Poland,978.24
5171,Fan Yu (余帆),China,978.29
5172,Neel Mehta,India,979.3
5173,Hanns Hub,Germany,979.51
5174,Roman Yakobyshyn (Роман Якобишин),Ukraine,979.97
5175,Matheus Oliveira Silva,Brazil,980.46
5176,Vishal Mohanraju,India,980.5
5177,Brian Kim,Korea,981.34
5178,Francisco Gallego Salido,Spain,981.37
5179,Timofey Dementev,Russia,981.91
5180,Jesús Isaac Díaz González,Mexico,981.95
5181,Sakib Ibn Rashid Rhivu,Bangladesh,982.16
5182,Oliver Frost,United Kingdom,982.38
5183,Reiner Thomsen,Germany,982.63
5184,Leonel Torres,Ecuador,983.15
5185,Rich Tayag,USA,983.23
5186,Zen Zuiker,USA,983.6
5187,Cesare Paulin,Italy,983.61
5188,Marco Vieri Julian,Indonesia,984.2
5189,David Reid,USA,984.43
5190,Jeremy Duehring,USA,984.45
5191,Jiawei Shou (寿佳伟),China,985.04
5192,Bhavik Nitin Soneji,India,985.07
5193,Bruno Górski,Poland,985.69
5194,Matei Alexandru Stroescu,Romania,985.7
5195,Joel Åmot,Norway,985.71
5196,Axel Pauwels,Belgium,986.1
5197,Calum Visagie,South Africa,986.2
5198,Geert Bicler,Belgium,986.97
5199,Jan Erik Soosaar,Estonia,986.98
5200,MacAulay Harvey,Canada,987.0
5201,Elias Rosch,Germany,987.28
5202,Miguel Angel Ariza,Colombia,987.31
5203,Patryk Bola,Poland,988.71
5204,Silas Kracht,Germany,988.73
5205,Bryan Funk,USA,989.13
5206,Matthew Millard,USA,989.18
5207,Ryan Acheson,USA,989.39
5208,Kengo Yamawaki (山脇憲吾),Japan,989.73
5209,Mohd Al Hanafi Bin Jamian,Malaysia,989.74
5210,Johannes Ridefelt,Sweden,989.75
5211,José Alejandro Inochea Fernandez,Bolivia,990.06
5212,Jacob Sanchez,Venezuela,990.14
5213,Mike Herb,USA,990.53
5214,João Hiroyuki de Melo Inagaki,Brazil,991.13
5215,Chung Tze Yang (鍾志扬),Malaysia,991.24
5216,Brandon Kao,USA,991.75
5217,Benjamin VanDeBerg,USA,991.96
5218,Trian Borstad,Canada,992.0
5219,Tomás Worm Ramos,Portugal,992.19
5220,Caiden Konow,USA,992.21
5221,Jeremy Kruman,USA,992.78
5222,Florian Herzog,Austria,992.86
5223,Yuxin Zheng (郑宇昕),China,993.33
5224,Kirill Levchuk (Кирилл Левчук),Russia,993.44
5225,Edgar Sánchez Esquivel,Mexico,994.12
5226,Christopher Hinkle,USA,994.24
5227,Ranphoa Ngowa,India,994.35
5228,Alec Spellman,USA,994.54
5229,Simone Ciancotti,Italy,995.09
5230,Alban Reynaud,France,995.17
5231,Danurweda Handitya,Indonesia,995.17
5232,Noah Shalaby,USA,995.18
5233,Ethan Dale,New Zealand,995.42
5234,Lionel Brunin,Belgium,995.79
5235,Axel Lifschitz,Argentina,996.49
5236,Mateusz Niewiadomski,Poland,996.6
5237,Joshua Nagel,USA,998.07
5238,Felix Gebauer,Germany,998.1
5239,Kyle Olsen,USA,998.11
5240,Nikolas Márkus,Slovakia,998.37
5241,Yi-Wei Chen (陳奕瑋),Taiwan,999.16
5242,Alon Danai,USA,999.32
5243,Qi'an Cai (蔡淇安),China,999.62
5244,Derek McNee,USA,999.89
5245,Joseph Goyder,Canada,999.99
5246,Ella Newlin,USA,1000.55
5247,Shixian Li (李世先),China,1000.82
5248,Tawsiful Islam,Bangladesh,1001.0
5249,Roger Embree,USA,1001.01
5250,Chris Reilly,USA,1001.23
5251,Bruno Menoni,Brazil,1001.95
5252,Moritz Patzelt,Germany,1003.98
5253,Tyler McCurry,USA,1004.37
5254,Carlos Alekxander Perez Castillo,Mexico,1004.4
5255,Christo du Venage,South Africa,1004.42
5256,Tuomas Ruuttunen,Finland,1004.62
5257,Marius Müßler,Germany,1004.91
5258,William Huang,USA,1005.35
5259,Adam Lärkeryd,Sweden,1005.37
5260,Juš Mejaš,Slovenia,1005.89
5261,Callum O'Riley,Canada,1006.31
5262,Denis Grachev,Russia,1006.45
5263,Titas Karvelis,Lithuania,1006.78
5264,Ismael Cutanda Fernández,Spain,1007.4
5265,Sayee Rakshith,India,1007.42
5266,Tong Boonrod (ต๋อง บุญรอด),Thailand,1007.76
5267,Nikolai Sitte,Germany,1007.89
5268,Irwan Sarbeni,Indonesia,1008.33
5269,Ulysse Van Damme,Belgium,1008.71
5270,Rohan Gupta,India,1008.83
5271,Cristian Flores,Argentina,1008.88
5272,Guillermo Cabrera Sánchez,Spain,1009.0
5273,Artyom Shevchenko (Артём Шевченко),Russia,1009.29
5274,Tate Sullivan,USA,1009.51
5275,Kou Oobatake (大畠功),Japan,1010.09
5276,Chitrang Garg,India,1010.39
5277,Samuel Eklund-Hanna,Sweden,1011.87
5278,Esteban Noe González Hernández,Mexico,1011.9
5279,Nitesh Kumar Deshmukh,India,1012.27
5280,Josue Javier Moreno Contreras,Ecuador,1012.29
5281,Kenneth Irvin Apellido,Philippines,1012.55
5282,Nicolas Kaberian,France,1012.6
5283,Jan Hardejewicz,Poland,1013.03
5284,Sam Davidson,USA,1013.24
5285,Thomas Schukraft,Germany,1014.11
5286,Ryan Morrison,USA,1014.68
5287,Chenxi Shan (单晨曦),China,1014.82
5288,Pedro Cuesta Unkhoff,Spain,1015.25
5289,Juan Manuel Arango,Colombia,1015.41
5290,Kalyana Raman,India,1016.24
5291,Hubert Besz,Poland,1016.73
5292,Chieh Lee (李杰),Taiwan,1017.61
5293,Roland Gandini,Italy,1018.26
5294,Mark Alexander Benítez Kernogo,Dominican Republic,1018.45
5295,Mihai Isărescu,Romania,1019.09
5296,Boaz Floor,Netherlands,1019.1
5297,Evgeniy Lee,Uzbekistan,1019.2
5298,Sarah Haag,Germany,1020.27
5299,Bearwin Jairus Jovellanos Cruz,Philippines,1020.73
5300,Han Wu (吳翰),Taiwan,1020.78
5301,Semyon Terskov,Russia,1020.84
5302,Jacco Krijnen,Netherlands,1021.5
5303,Adam Glendye,USA,1021.94
5304,Giuliano Tumini,Argentina,1022.7
5305,Ludwig Choi,Germany,1023.08
5306,Marcus Turkijevic,Sweden,1023.64
5307,Kieran Cavanagh,USA,1024.68
5308,Jek Villacampa,Philippines,1025.07
5309,Felix Berglund,Sweden,1026.27
5310,Donglei Li (李冬雷),China,1026.39
5311,Andrey Razzhivin,Russia,1026.4
5312,Lorenzo Guazzo,Switzerland,1026.82
5313,Gaurav Jain,India,1027.74
5314,Qingchen Yuan (袁庆晨),China,1027.74
5315,Grzegorz Łuczyna,Poland,1027.97
5316,Marcel Grüner,Poland,1028.36
5317,Maosheng Chen (陈茂盛),China,1028.36
5318,Sten Vlaeminck,Belgium,1028.45
5319,Ishan Shah,India,1028.52
5320,Mateusz Śmiatacz,Poland,1028.59
5321,Adrian Niemiec,Poland,1028.76
5322,Renato Freire Leandro,Brazil,1029.23
5323,Sam MacNeil,Canada,1030.05
5324,Mattes Mrzik,Germany,1030.18
5325,Dániel Lázár,Hungary,1030.64
5326,Aoden Teo Masa Toshi,Singapore,1031.04
5327,Daniel Hauck,Germany,1031.51
5328,Nick Ross,United Kingdom,1031.78
5329,Timo Andraskay,Switzerland,1032.38
5330,Hendrik Hammer,Germany,1032.5
5331,Graham Hirman,USA,1032.59
5332,Artem Samokhin,Russia,1032.78
5333,Nick Vu,USA,1032.83
5334,Diego Arche Andradas,Spain,1033.59
5335,Chong Jen Foong (莊振峰),Malaysia,1034.76
5336,Vytautas Jusis,Lithuania,1034.88
5337,Kristoffer Absalonsen,Norway,1035.33
5338,Moonkyoo Choi (최문규),Korea,1035.33
5339,Mitchel Cruickshank,Canada,1036.73
5340,Chris Parlette,USA,1036.98
5341,Ryan Saputra,Indonesia,1037.64
5342,Kris Merzoian,USA,1038.29
5343,Daniel Mucklow,United Kingdom,1038.36
5344,Kieran Andrew Blackmore,Canada,1039.13
5345,Matthew Malinak,USA,1039.34
5346,Trenton Challgren-Hopkins,USA,1039.79
5347,Manav Verma,USA,1039.86
5348,Edward Connell,Ireland,1040.03
5349,Diego Cárdenas,Chile,1040.27
5350,Swaminathan Chandrasekaran,India,1040.37
5351,Fucong Fei (费付聪),China,1041.34
5352,Jonathan Midjord Shapira,Denmark,1041.87
5353,Justyn Houle,Canada,1042.08
5354,Maksym Dvoiehlazov (Максим Двоєглазов),Ukraine,1042.19
5355,Takayuki Ida (井田貴之),Japan,1043.69
5356,Berit Brüster,Germany,1043.77
5357,Maciej Suliński,Poland,1044.14
5358,Daniel Rivas,Mexico,1044.21
5359,Romhel A. Dela Cruz,Philippines,1045.09
5360,Nolan Kohn,USA,1045.31
5361,Manuel Jimenez Malagón,Mexico,1045.96
5362,Arian Alhani (آرین الحانی),Iran,1046.0
5363,Arvind Manohar,USA,1046.71
5364,Debanshu Ghosh,India,1047.3
5365,Devin Russell MacInnis,Canada,1048.18
5366,Alexander Holmquist,USA,1048.98
5367,Jakub Hanuszkiewicz,Poland,1049.03
5368,Thomas Duncan,United Kingdom,1049.44
5369,Coleman Vaughn,USA,1050.27
5370,Nikita Shturbabin,Russia,1050.3
5371,Yexing Li (李烨星),China,1050.85
5372,Seth Balaoeg Paparon,Philippines,1051.1
5373,Tassilo Hufnagel,Germany,1051.18
5374,Xiaodong Sun (孙晓东),China,1051.62
5375,Matthew Liu,Canada,1051.98
5376,Adam Juszczyński,Poland,1052.0
5377,Heng Ma (马恒),China,1052.06
5378,Liviu Boboc,Romania,1052.67
5379,Brent Boswell,South Africa,1052.83
5380,Aaron Soley,USA,1053.5
5381,Azmain Ahnaf Shochcho,Bangladesh,1053.57
5382,Gerardo Villa López,Mexico,1054.02
5383,Braden Helmer,USA,1054.8
5384,Bruce Michael Bautista,Canada,1055.76
5385,Pedro Henrique Ullian,Brazil,1056.41
5386,Dmitri Vdovenko (Дмитрий Вдовенко),Russia,1056.49
5387,Heike Zbierski,Germany,1056.6
5388,Benoît Goubin,France,1056.81
5389,Alejandro Bertin Ruiz Arriaga,Mexico,1057.09
5390,Philip Moore,Germany,1057.11
5391,Carlos Fuertes,Dominican Republic,1057.77
5392,Felipe Cardim,Brazil,1057.83
5393,Carlos Cuadros Armas,Mexico,1058.71
5394,Neil Wu,Canada,1058.77
5395,Eric Sele,USA,1059.21
5396,Đào Đức Mạnh,Vietnam,1059.38
5397,Nick Thies,USA,1059.49
5398,Daniel Kottenstette,USA,1060.33
5399,Judith Laister,Austria,1060.44
5400,Nikolai Petrov,Bulgaria,1062.19
5401,Rizki Akbar Wirasandi,Indonesia,1062.34
5402,Mika Sokka,Finland,1062.42
5403,Leandro Baltazar,Portugal,1063.77
5404,Jorge Adrian Hernández Dionicio,Mexico,1064.1
5405,Mario Ragaz,Switzerland,1064.21
5406,Jordi Piqueras Gómez,Spain,1064.69
5407,Alan Chang,USA,1064.78
5408,Gennadiy Samoilov,Russia,1064.99
5409,Armin Zare (آرمین زارع),Iran,1065.85
5410,Krzysztof Górka,Poland,1066.45
5411,Mohamed Sate,France,1067.33
5412,Iasonas Konstantinos Vlachos,Greece,1067.85
5413,Li Gao (高力),China,1068.28
5414,Sebastian Robbins,Australia,1068.3
5415,Ákos Lovász,Hungary,1068.7
5416,Quinton Colter,USA,1069.62
5417,Fabian Max,Germany,1070.23
5418,Kevin Xu,Canada,1070.54
5419,Carl Schneeweiß,Germany,1070.62
5420,Paul Neumann,Germany,1071.19
5421,Deven Nadudvari,USA,1071.34
5422,Jacob Siebert,Germany,1071.62
5423,Chengcheng Qiao (乔成成),China,1072.03
5424,J.P. Noone,USA,1072.18
5425,Mikhail Burkov,Russia,1073.35
5426,Jan Hetman,Poland,1073.44
